Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDC60,OUT013,1465.9908522687867
NCE42,OUT049,3625.2549160656354
NCK42,OUT049,3534.3312027489956
DRE01,OUT017,3984.758165239014
FDE57,OUT018,1963.4669056199245
DRK59,OUT019,644.4859550117678
FDB10,OUT027,6037.491483383788
FDQ25,OUT046,2885.558169413419
FDY26,OUT017,3519.4208261793838
FDG28,OUT049,4027.219079611602
FDM14,OUT049,1763.196213278462
NCH29,OUT049,1616.2536941100054
FDD48,OUT049,1887.5817051476595
FDC17,OUT045,3506.5190996093033
DRH49,OUT027,2175.862550213868
FDN44,OUT018,2345.223957932322
FDC29,OUT045,1861.1665493539558
DRK01,OUT019,217.5043772793315
FDD48,OUT017,1882.5590964656328
FDB59,OUT013,3301.035329934639
FDY45,OUT010,683.2542370324438
FDX60,OUT035,1285.386267630412
FDT09,OUT010,329.8897992108325
DRB24,OUT018,2176.08134138075
FDL13,OUT035,3971.22531475424
FDN16,OUT035,1743.8819196872464
FDK57,OUT013,1975.652415788355
FDO22,OUT027,2179.57835587377
FDC57,OUT010,522.8091398511351
FDZ13,OUT027,1441.5490203014724
FDW27,OUT013,2500.6049463683516
FDX10,OUT049,708.7682972882521
FDY08,OUT018,1952.776421812566
FDA49,OUT017,1378.4039360191164
FDC32,OUT018,1317.5772933763542
FDO04,OUT035,908.9061353698849
NCZ54,OUT013,2630.2823842816665
FDY40,OUT045,767.3283470865392
FDW36,OUT045,1711.0166614661207
FDE11,OUT017,3130.9753242076795
DRE37,OUT045,3140.375483157344
NCK19,OUT017,3218.6066079237917
FDT19,OUT035,2931.607152151941
FDE56,OUT045,996.2796124815261
FDZ57,OUT010,310.37060519693296
FDB35,OUT035,1586.2122207324444
FDF09,OUT010,15.501537406713396
FDO34,OUT046,2821.514029112953
FDA55,OUT046,3771.6656711128553
NCM18,OUT035,1024.0127206819652
FDJ20,OUT019,303.69846413369487
DRQ35,OUT019,307.8781658056582
FDG02,OUT013,3166.16082735641
NCU29,OUT018,2047.0929218053345
FDL27,OUT027,1881.3172990420476
NCA54,OUT035,3006.047483704546
FDJ32,OUT035,1108.1790169408239
FDB21,OUT019,667.2994583865529
FDR46,OUT035,2417.0676864737566
FDZ32,OUT046,1720.0352709676797
DRF36,OUT017,3186.2646864595854
NCU54,OUT017,3499.177103559482
NCI31,OUT017,697.2695233279339
DRA59,OUT035,3148.4615725668014
NCC55,OUT045,666.5439517295031
FDE44,OUT018,679.5226067928145
NCN26,OUT018,1609.2395299000025
FDC11,OUT049,1415.9963912517096
FDV24,OUT035,2461.0856657997633
FDR40,OUT019,193.17337343897884
NCQ17,OUT049,2593.431926919801
FDC46,OUT045,3088.1387916119397
NCM18,OUT046,1055.864994709697
FDK16,OUT046,1582.5585326046569
FDI28,OUT017,1304.766629813976
FDS11,OUT018,3291.3556756386706
DRD13,OUT046,1120.7122194748536
FDL36,OUT035,1489.122330877961
FDI27,OUT013,769.9164281169049
FDJ53,OUT019,289.7395715019695
FDS44,OUT045,3969.1976906919535
FDE28,OUT046,3886.4460412316093
FDQ33,OUT018,2157.6027654560635
FDB37,OUT017,4001.531919821564
FDQ31,OUT045,1373.399307210177
NCQ05,OUT046,2426.8077785256473
FDE10,OUT013,2170.4717647940233
FDF38,OUT017,725.1028564601149
FDE50,OUT019,508.57087309351687
DRG37,OUT010,381.68217161987945
NCH06,OUT049,3969.6654591205984
FDY14,OUT045,4088.6797764589373
FDO27,OUT017,1583.523889144747
FDQ19,OUT049,4030.6053245276507
FDZ26,OUT019,659.532164649916
FDN51,OUT013,4108.532671613638
FDK20,OUT035,2045.8817872199122
FDD40,OUT018,2838.3161041265985
DRI25,OUT018,776.2610937249151
FDH56,OUT017,1913.4692603278081
FDI36,OUT027,5223.333537749525
DRH11,OUT018,787.6448740411067
NCV18,OUT017,1324.7325341733927
DRI01,OUT049,2884.19551905207
DRE48,OUT049,3363.266660610975
FDS51,OUT035,1025.864649168426
FDM38,OUT017,844.5680771189507
FDB60,OUT027,5143.455674204539
FDY58,OUT035,3910.326940320052
FDY22,OUT045,2274.647316244157
FDF11,OUT027,6018.684069029841
FDZ51,OUT035,1639.2053791614962
FDQ45,OUT017,3098.520359993602
FDF17,OUT035,3296.634812781693
NCF31,OUT027,3904.593626732365
FDA37,OUT013,2059.979116394784
FDO51,OUT046,732.457068340397
FDF34,OUT013,3288.4204714475945
FDD57,OUT018,1324.8856973491957
FDO37,OUT046,3876.8935030868583
FDR49,OUT049,808.6331773491272
FDS39,OUT049,2276.9019636034645
FDI48,OUT027,1494.7109769979766
DRM35,OUT049,2973.6182781560296
FDV57,OUT035,3130.6562763017837
FDZ55,OUT013,2654.106710990854
FDI28,OUT035,1289.9006733793176
FDS21,OUT045,1067.4972931285793
FDT34,OUT013,1721.17295711315
DRI25,OUT035,901.4375620512262
FDT47,OUT010,227.96548907220836
DRH39,OUT045,1153.7413359570887
NCD54,OUT045,2143.8643074038414
FDU16,OUT027,2304.123086681399
NCW29,OUT045,2130.564087246946
FDV25,OUT027,5725.323209960567
FDM56,OUT035,1805.0339007336856
FDZ04,OUT027,1942.3752830024425
FDG59,OUT019,33.695511258481474
FDI56,OUT045,1447.9816960890405
FDS33,OUT035,1477.6620927974404
FDC23,OUT049,2903.3140834486903
FDT11,OUT049,3166.9490094820962
FDG17,OUT045,3989.9963859538457
FDZ44,OUT045,1907.7787699462547
FDJ52,OUT013,2644.4480373411657
DRI23,OUT046,2572.567532066867
DRE15,OUT010,169.02806376308786
NCF07,OUT013,1641.8470400218353
NCR29,OUT049,930.348551379788
FDE44,OUT019,75.91145352131753
FDT23,OUT035,1337.4155592629031
NCG06,OUT017,3965.3372901201474
NCU41,OUT010,512.0671789563571
FDH46,OUT017,1706.865950547458
FDV31,OUT013,2946.470447703334
NCT41,OUT027,3948.44337076185
FDE22,OUT027,4220.156858393449
FDC26,OUT045,1735.4989986016728
DRF51,OUT017,711.835912536025
NCY53,OUT019,272.5888041072046
FDY21,OUT017,3304.936310252503
FDL27,OUT013,1085.5416275478901
FDZ34,OUT049,3239.0097886161166
NCF43,OUT010,343.5242731619778
FDC21,OUT035,1802.2036087462225
FDL26,OUT013,2540.7497022403836
FDT25,OUT010,293.4766227574628
NCR30,OUT046,1136.7036121978479
DRL23,OUT019,255.63434339470768
NCR05,OUT049,3307.593730155936
NCE19,OUT018,749.7413160933897
FDY07,OUT035,791.1728404230923
FDB10,OUT017,3920.405743940477
FDP57,OUT013,1704.0452864391468
FDU48,OUT019,323.170101019183
FDH48,OUT035,1419.7675322556256
FDO33,OUT035,1932.7086068898877
NCU29,OUT045,2364.7232397260473
FDW35,OUT046,706.7187897108897
FDH05,OUT010,670.000689427704
FDP26,OUT049,1722.3523462239687
DRG27,OUT035,740.4880865686007
FDQ33,OUT046,2450.4890218568157
FDH20,OUT010,230.44870074654136
FDV14,OUT046,1455.7397866532888
DRD01,OUT046,882.1650906214309
NCI17,OUT049,1589.0692283171543
FDF39,OUT010,747.4187804169717
FDX37,OUT046,1637.6821965500112
NCX17,OUT035,3791.876444892171
FDN03,OUT013,4119.998090246225
NCS41,OUT010,502.6155772654315
FDH34,OUT045,3076.908859865839
NCX53,OUT018,1962.172104082117
FDY31,OUT046,2389.6801143535067
FDD20,OUT017,2121.5225189824278
FDE51,OUT045,745.6643121266359
FDV27,OUT046,1414.4202993295326
FDF16,OUT035,2455.7477021486657
FDZ02,OUT049,1585.0760086483451
NCK05,OUT045,1022.976569487701
FDM12,OUT027,5078.222193104047
NCA05,OUT018,2103.3790517253583
FDX33,OUT045,2604.453782050412
FDM25,OUT049,2918.1279008972965
FDE41,OUT018,1166.2633066967144
FDW14,OUT045,1421.5740427171438
NCD30,OUT046,1535.0281287018688
FDB23,OUT010,602.1070265273854
FDF45,OUT046,979.4640360466387
FDW20,OUT017,2027.4927668164746
FDF47,OUT045,3496.455157961837
NCR05,OUT019,547.4841106211354
DRB01,OUT046,3130.4352206078734
FDE36,OUT013,2701.9632908110198
FDU56,OUT049,3125.0146260270667
FDB23,OUT049,3725.377428051641
FDN48,OUT049,1517.0959490496193
FDS43,OUT013,3156.3999924131836
NCN05,OUT013,3090.104413740217
NCL53,OUT049,2899.148392355335
FDL56,OUT046,1403.4166875093097
FDH17,OUT018,1339.764150337448
FDP37,OUT046,2120.902248082898
FDG09,OUT019,511.0753778662631
FDA55,OUT045,3741.549057742257
FDX31,OUT049,3930.726018719277
FDJ41,OUT045,4076.770412175295
DRC24,OUT045,2504.858037627235
FDQ21,OUT035,1912.379675839379
NCT54,OUT045,1515.3718364375893
FDH08,OUT049,3914.3081330482446
FDY38,OUT018,3434.029372799025
DRM11,OUT010,707.3438938191971
FDG32,OUT049,3658.960182065498
NCH18,OUT046,3919.2751949613585
FDI20,OUT035,3553.946883379223
FDA33,OUT018,2080.937622621076
FDN45,OUT013,3687.2049374609123
FDT45,OUT010,97.16105237881129
FDR32,OUT035,3940.2142317733496
FDA48,OUT017,3702.7606475748667
FDN23,OUT017,2373.7162560983843
NCR18,OUT035,740.2624400671139
FDD45,OUT046,1554.4678324885117
FDI22,OUT018,3026.261821323264
FDT09,OUT013,2199.648560995478
DRC24,OUT027,3939.7022242949597
FDT39,OUT046,2426.894434879162
FDX28,OUT045,1566.393783213335
FDA50,OUT018,1335.9298359405695
FDT33,OUT027,4422.042368628989
FDQ60,OUT049,1999.4945595316444
NCM19,OUT018,1563.9434833595672
FDF40,OUT046,3995.8831527102648
NCI30,OUT035,3960.5243904436556
FDK34,OUT049,3942.933049243912
FDA38,OUT027,6117.54172965607
FDT02,OUT045,682.1273273923771
FDC11,OUT017,1414.6528462094461
FDD08,OUT046,704.2169215287552
NCS29,OUT046,4017.796775112089
DRI03,OUT010,464.2525189575051
FDK48,OUT035,1210.3263970347261
FDM52,OUT049,2438.8590534701916
FDP49,OUT035,979.3419660773916
DRA24,OUT046,2674.9693288716767
NCJ43,OUT049,2880.2651710356085
FDE11,OUT045,3091.3316488539845
FDP01,OUT049,2456.07938952665
FDQ59,OUT018,1157.132432519142
FDA43,OUT019,513.1609035984579
FDL14,OUT017,2509.8051926574285
FDV50,OUT010,301.38743487052193
FDT01,OUT027,5531.670408942742
NCC42,OUT035,2262.4766139205713
FDO28,OUT046,1922.6107687741724
FDD32,OUT019,193.46555328329282
FDV45,OUT035,3191.4555283441214
NCW17,OUT019,313.881241423172
NCJ17,OUT027,2307.9201492416178
NCF18,OUT049,3151.7310261648413
FDP01,OUT045,2419.3979375099534
FDH24,OUT045,2513.055259099505
FDI38,OUT027,5504.527638552881
FDX03,OUT035,798.7145648741346
FDY28,OUT046,3533.1220022463012
FDN34,OUT018,2534.942141651644
FDJ02,OUT045,2411.045188706019
FDW40,OUT019,337.2589452122065
FDX03,OUT017,744.0498448576323
FDE17,OUT027,3932.542787086969
FDT58,OUT046,2752.9575872885275
FDI38,OUT013,3502.695307214116
FDW22,OUT035,3789.3195777394144
FDS15,OUT027,2863.109784269097
NCX06,OUT013,3067.358755420757
DRK47,OUT035,3932.8646692908696
FDC23,OUT027,4723.774269369253
FDM56,OUT010,250.69465918639708
FDP21,OUT046,3168.8706891303664
FDP58,OUT046,3607.8068262688366
FDA27,OUT019,715.0382646140984
FDK41,OUT019,198.0016434481147
NCH42,OUT046,3835.0373892873495
FDG29,OUT045,686.6878821692503
FDW15,OUT018,2155.815604383018
FDD28,OUT018,812.0478171634797
FDQ37,OUT049,3181.719670171202
FDC23,OUT035,2998.2327842529407
FDV13,OUT035,1500.8153382705937
FDK33,OUT046,3493.811952709649
FDO33,OUT013,1849.103215919314
FDN21,OUT017,2642.3373130448063
NCW06,OUT027,5127.16774945525
FDI38,OUT035,3511.7061353224385
FDC21,OUT027,2854.492788868529
NCS05,OUT046,2192.034765673932
NCN53,OUT049,708.9636802425389
FDV40,OUT010,157.89127915105178
FDG60,OUT017,3914.93355699314
NCY30,OUT027,4950.487390864644
FDM40,OUT045,2228.8894742211487
NCO30,OUT046,3038.4995892782636
FDK10,OUT046,3057.2684561287597
FDM36,OUT045,2871.6570238258687
FDN10,OUT013,1917.1576553755021
FDM46,OUT018,1298.4587256707546
FDX50,OUT049,1815.7386703219775
FDP33,OUT045,3931.0804809656247
FDO12,OUT045,3220.165672518633
FDC28,OUT013,1773.621870602585
FDO31,OUT045,1279.8610971725982
FDX45,OUT035,2549.7641466985506
FDV21,OUT049,2084.861571681598
FDH04,OUT049,1526.9196313044622
NCG54,OUT013,2807.3019766975053
FDO13,OUT046,2653.6172888476603
FDA09,OUT027,4843.135367793473
FDC38,OUT017,2209.9768128530645
NCO42,OUT046,2140.739372689697
FDL45,OUT049,2036.65681599969
NCK31,OUT013,823.4191219126499
FDM39,OUT017,2984.95500275614
FDC22,OUT010,524.9253178191095
FDF46,OUT046,1878.8488039771116
FDQ37,OUT045,3138.4936411566746
FDH41,OUT010,593.7172506231966
FDQ04,OUT046,706.1229331799636
NCQ02,OUT027,5044.0444297879285
FDJ57,OUT027,5034.036653174009
NCE07,OUT049,2235.6513226608563
FDE56,OUT013,980.5441690506757
FDI20,OUT049,3481.6598667795506
FDK36,OUT018,670.6197317988015
FDP08,OUT027,5162.087055777078
FDF44,OUT017,2204.8294258696355
NCU53,OUT017,2765.256552336007
FDF47,OUT035,3623.4310800810636
FDS55,OUT010,367.6572852837048
FDZ52,OUT010,245.88166265119276
FDL04,OUT018,1444.8121233443042
NCM26,OUT035,2473.5851511958845
FDX43,OUT049,2777.436905360113
FDP52,OUT049,3856.905568194345
DRK49,OUT045,686.116499501521
FDE38,OUT013,2716.470649158994
DRF13,OUT035,2383.7167408322107
FDK41,OUT010,188.225305544486
FDJ04,OUT027,3151.4636460926877
FDZ44,OUT018,1644.1853926072868
FDS11,OUT013,3766.0500350903385
FDA55,OUT049,3795.7214641469313
NCW53,OUT046,3177.348884829442
FDB49,OUT027,2675.5037512730787
FDD23,OUT017,3187.030798426705
NCV42,OUT045,1721.5740262609095
NCZ29,OUT018,1828.4585553422232
FDQ26,OUT013,940.9756985772888
FDV08,OUT017,717.0350241647682
FDC53,OUT049,1637.3847441982787
FDV58,OUT010,435.3542619117936
NCP02,OUT019,116.47443258696421
DRI37,OUT045,898.0889674527857
FDQ12,OUT049,3913.7546148323745
FDE33,OUT046,1225.1396557295327
FDX27,OUT045,1516.065901496066
FDM22,OUT017,849.3614231711813
NCH30,OUT019,273.85981353517946
FDC04,OUT017,4009.229017321968
FDO38,OUT046,1280.3525570509275
FDV52,OUT027,3067.9390315737746
FDB32,OUT013,1522.258549584983
FDV43,OUT018,647.8022051540386
FDI24,OUT018,2625.8338067938
FDR40,OUT017,1337.2213992797206
FDW02,OUT049,2060.8543110478413
FDE44,OUT049,787.0015977401395
FDL38,OUT046,1483.6357907575305
NCT54,OUT010,212.97813999538698
DRJ39,OUT010,600.996733717597
FDW55,OUT049,4067.9155708327467
DRF13,OUT019,337.8797396618138
NCW17,OUT049,2165.826069128123
FDP13,OUT035,749.2880176944477
FDS08,OUT018,2559.4524293521913
NCP17,OUT035,1088.775442142663
NCO53,OUT035,3114.5457411438897
FDH19,OUT045,2834.8358303325567
FDJ04,OUT017,1963.1778853079431
FDG10,OUT049,936.3795482754758
FDA40,OUT010,203.17085308201627
FDI53,OUT045,2647.9440669903524
FDU09,OUT010,97.07019995103246
FDK60,OUT045,1578.5596347039925
FDR43,OUT017,695.3764363642381
FDW22,OUT017,3654.823510690968
DRP47,OUT010,707.2479213474046
DRG48,OUT010,356.47959569308546
FDA14,OUT035,2422.0303614761974
FDU49,OUT013,1405.8669755620688
FDK28,OUT045,4066.508604478319
FDT19,OUT046,2878.872762787877
NCQ42,OUT045,2001.6241323818522
FDD03,OUT045,3917.059115208878
NCM53,OUT013,1710.0984656955661
NCX53,OUT045,2185.2592514465186
FDV14,OUT027,2315.851175890466
NCZ54,OUT017,2652.29802246442
FDB39,OUT013,888.5001829628279
DRC24,OUT046,2460.180690425241
FDY36,OUT013,1178.1391248193427
FDN01,OUT035,2965.776572173784
DRH25,OUT046,816.4024769699722
FDV08,OUT046,723.0580389437048
NCP53,OUT049,3989.6710167130977
FDU52,OUT010,390.4171707072694
NCI42,OUT045,3328.7091937746154
FDZ14,OUT035,2035.453663077748
FDF11,OUT046,3963.807903350737
FDQ13,OUT018,1165.33417614804
FDO32,OUT010,55.33947418586695
DRJ37,OUT018,2169.784295885772
FDY43,OUT046,2762.5575387640147
NCT41,OUT017,2475.542858532024
NCV17,OUT045,2147.728583621802
FDM04,OUT027,1539.945973620093
DRB48,OUT018,592.2714919401756
FDM24,OUT013,2471.778646923726
FDT37,OUT049,4103.179116880822
NCO05,OUT010,221.42559945557036
FDL13,OUT046,3924.573780597899
FDL15,OUT017,2486.4671811506905
FDB11,OUT018,3275.372636350663
FDL14,OUT019,388.06242075301907
FDY10,OUT019,278.57698754393346
FDJ40,OUT049,1826.8249694414176
NCW18,OUT046,3885.305688035948
NCY06,OUT013,2143.8716011373413
DRE13,OUT018,1161.2280009889168
FDA26,OUT045,3578.537812757143
NCE19,OUT010,70.86232240265099
FDE33,OUT035,1324.4916293661108
DRL59,OUT027,1467.196096382983
FDY07,OUT046,755.8950066093892
FDF57,OUT018,2535.925697169603
FDM58,OUT035,1834.542614775499
FDP26,OUT027,2783.852277767468
FDY32,OUT046,2700.589185464224
FDD51,OUT010,58.386939134029035
FDU22,OUT018,1663.436864058499
FDZ49,OUT018,3292.7001455551854
NCI42,OUT017,3435.848041274429
FDT04,OUT027,1248.5574248670023
NCU41,OUT045,3120.7215182243813
FDS56,OUT045,4078.9061621671854
NCN42,OUT017,2372.0362432506536
FDK34,OUT046,3938.660998295758
FDB03,OUT017,3993.885875637625
DRJ25,OUT035,827.9506235538288
FDT25,OUT027,3247.7001166540285
FDN20,OUT013,2743.4507294502346
FDP09,OUT013,3483.00190214356
FDM20,OUT019,674.4948294463102
NCG55,OUT046,1860.394646349598
NCP14,OUT045,1668.9222613126044
NCH06,OUT046,3922.348222267054
FDV52,OUT013,1859.3837742309497
NCL07,OUT035,740.7905557253396
DRJ11,OUT027,5073.034975631218
DRO59,OUT013,1170.1854806905317
FDW15,OUT010,369.87814713376406
NCQ30,OUT035,2016.15364454974
NCN54,OUT019,168.89061266651493
FDY01,OUT027,3070.37065458594
FDX39,OUT035,3600.463031094947
FDH53,OUT027,2214.639062792972
FDA57,OUT035,724.7988455273269
NCC07,OUT010,235.09264410253923
FDU28,OUT013,3127.2061578944395
FDK36,OUT010,60.149776360614396
FDR36,OUT018,609.7148556844495
NCQ17,OUT035,2537.762758245253
FDS28,OUT019,113.06998216346256
FDE08,OUT045,2377.7395509604935
FDU22,OUT046,1955.8743753381282
FDG41,OUT045,1748.125458115332
FDO31,OUT010,174.79508639698247
FDM21,OUT019,657.5510049715915
FDU40,OUT017,3040.59012079916
FDV36,OUT018,1798.4449989726395
FDT10,OUT027,1692.466018374127
FDX38,OUT045,770.0335384712805
NCU30,OUT027,4269.7017159928755
NCV06,OUT049,3213.227763941919
FDT16,OUT035,4147.057717530867
NCP41,OUT027,2829.48794655056
FDZ56,OUT017,2845.0788722542093
FDC22,OUT035,3264.788704528698
FDU10,OUT035,743.3846213101594
FDS46,OUT045,1884.5432314463585
FDO08,OUT049,2764.9249896678407
NCV42,OUT018,1495.1807794290316
FDP33,OUT035,4030.8811288604347
FDJ12,OUT046,3456.3621744369075
FDH04,OUT045,1436.1788054441536
NCU54,OUT013,3486.83746044488
FDO36,OUT010,482.1002883245701
FDT37,OUT027,6203.884587378041
FDD14,OUT010,491.3788755278383
FDA16,OUT013,3695.6423380769393
NCS42,OUT019,219.99930317162466
FDP10,OUT019,250.40487240267475
FDQ28,OUT049,2499.2616068535376
FDK57,OUT010,281.79263098397314
FDK02,OUT013,1921.3854629560062
FDW47,OUT018,1706.0432790809596
NCC42,OUT018,1935.7336683658173
FDQ37,OUT018,2845.203020877173
FDL40,OUT046,1564.4338211028642
DRE13,OUT010,197.1083520335576
FDQ34,OUT027,2787.0288500174447
NCB54,OUT046,2129.753840957579
FDS48,OUT049,2433.8443927610647
FDO15,OUT045,1158.467488148022
NCT30,OUT013,740.960601059707
FDU49,OUT027,2327.373340126528
FDE21,OUT046,1888.650060159806
FDS49,OUT019,182.45498652484434
FDT38,OUT027,2313.730022301259
FDZ01,OUT045,1666.3840142260806
FDC41,OUT035,1257.20595345236
DRG13,OUT010,408.8335430753366
NCZ42,OUT018,3407.1097027367414
NCM07,OUT045,1334.4730686764776
NCV17,OUT018,1873.2554913292904
DRK39,OUT035,1336.2553412006869
FDS37,OUT018,1602.671174640845
FDV12,OUT019,234.94949016539977
NCG19,OUT018,3386.7562659364417
FDS51,OUT013,1061.011583247703
NCO14,OUT046,700.1956773215061
FDC38,OUT046,2198.9797720047645
FDN15,OUT046,2235.0765712208367
NCH42,OUT013,3830.0752600364494
FDQ22,OUT046,700.3636142669543
FDC05,OUT013,3245.3682740509757
FDZ31,OUT013,3224.957095389146
DRJ23,OUT049,3151.245709742995
FDC52,OUT035,2504.230583821898
DRD12,OUT010,203.1147400621628
FDV55,OUT017,2366.1320032077997
FDD32,OUT046,1298.933993355975
FDR01,OUT049,3469.8102271391326
FDY08,OUT019,336.86158049939127
FDQ45,OUT045,3099.9105428063926
DRN11,OUT027,3723.073782507346
NCS05,OUT018,1908.84367109216
FDY32,OUT035,2698.1359735606625
NCD31,OUT045,2673.3348490396793
NCE06,OUT049,2653.0148281334036
NCP14,OUT046,1670.1314209921939
NCF18,OUT019,499.2368377862067
FDF14,OUT018,2150.3278708411926
FDB22,OUT017,2510.212719080137
NCH54,OUT049,2623.13809684508
FDU27,OUT035,832.6269286107706
FDS58,OUT027,4190.736892891866
NCU29,OUT035,2354.0732453423434
FDJ57,OUT013,3160.6448488123424
FDL56,OUT049,1394.631001278658
FDH60,OUT035,3288.8754269891233
FDN24,OUT018,739.1536612102852
FDD02,OUT017,1996.861110811898
FDP15,OUT017,4101.054791807586
FDB28,OUT027,5266.079730178464
DRC49,OUT045,2285.3342114681072
NCG30,OUT018,1716.3601740569839
FDJ14,OUT049,1299.7659151548864
FDL52,OUT045,690.5502058377938
NCG19,OUT027,6011.496290907793
NCN41,OUT035,2055.4182116838238
FDW22,OUT013,3736.0450757914177
FDI02,OUT013,1829.1612332840368
FDV51,OUT045,2692.4422823250798
FDV48,OUT046,1288.395524930691
NCL17,OUT019,330.1273565747558
FDP46,OUT045,1420.5882787872577
FDU10,OUT045,678.5843433198309
FDT37,OUT010,737.3082689210821
FDI27,OUT035,817.0643783205162
FDN51,OUT046,4066.299119173699
FDW07,OUT035,1450.131408083738
FDN45,OUT049,3722.0434577806673
DRN37,OUT027,4347.649429274839
DRF48,OUT049,3160.8584761668967
FDP38,OUT019,91.29972640455526
NCX18,OUT027,5138.3001356589175
FDK45,OUT018,1624.0785875827123
FDZ37,OUT049,1405.3013553207502
FDS50,OUT018,3299.962315244583
NCR54,OUT018,2858.1250122644215
NCS17,OUT035,1579.865653489384
FDV31,OUT046,2945.3334029963453
DRE27,OUT017,1564.0413827705934
FDN60,OUT013,2642.651760420838
FDK26,OUT013,3131.711084538345
FDX37,OUT018,1382.563738461305
FDW31,OUT046,3304.1633050214164
FDX26,OUT018,2746.8099331483936
DRL49,OUT019,330.03422454760016
FDU49,OUT017,1392.2453804853667
FDY58,OUT046,3842.742654320921
FDN03,OUT045,4020.4306744263613
NCV06,OUT010,515.9411331314657
FDH53,OUT045,1281.5099168725837
FDG31,OUT018,990.2510391095075
NCC06,OUT045,2106.058821234718
FDS13,OUT049,4124.658293529999
FDP16,OUT035,4051.2713812587153
FDA35,OUT013,1983.1739315380876
DRP47,OUT018,3541.069086386782
FDY28,OUT010,607.0090594019705
FDY20,OUT035,1558.4645766391577
NCH30,OUT017,1815.5681427623704
NCR29,OUT019,115.22436398307536
NCP05,OUT013,2396.973831814139
NCF30,OUT019,301.5136829347532
FDA08,OUT035,2778.655700021049
FDN51,OUT027,6211.652691546703
FDH12,OUT046,1730.9788236706843
FDY39,OUT017,3114.54047381725
NCO53,OUT045,3058.9369315921085
FDB40,OUT046,2366.410161218711
FDH02,OUT049,1492.7637376667167
FDY11,OUT027,1890.0947936936698
FDQ09,OUT019,277.0953496568145
FDP16,OUT013,4007.7485333896266
NCF55,OUT018,574.7264245159047
FDY09,OUT027,4666.061162986558
FDY39,OUT045,3074.149664085976
NCU53,OUT049,2687.6961415191167
NCT41,OUT049,2460.8569197694414
FDJ45,OUT046,727.582302056147
FDR28,OUT013,2692.771271512747
FDN08,OUT013,1924.551816291822
FDJ07,OUT049,1886.7299864034867
FDZ09,OUT027,4313.299713162731
FDQ14,OUT017,2460.9039280072584
FDY12,OUT027,1473.8974992373628
FDK57,OUT046,1977.7217770759946
FDD20,OUT049,2036.638944749623
FDS36,OUT018,1556.8081727662002
FDI40,OUT049,1707.8366994242738
FDJ40,OUT045,1773.1968696818876
FDE08,OUT013,2362.7970075161356
DRK01,OUT013,1542.1699191504001
FDC58,OUT049,713.4699334290381
FDE50,OUT046,3143.890199531727
FDX48,OUT035,2509.767801263957
DRM35,OUT018,2618.981899834365
FDG41,OUT013,1744.467833664025
FDB52,OUT046,4052.640700184741
FDV19,OUT045,2615.937907075006
DRG48,OUT017,2350.731705057755
FDI26,OUT013,3032.0543247916776
FDU11,OUT019,299.4163008139517
FDF59,OUT019,318.70275489252026
FDR07,OUT049,1460.806245358507
NCE06,OUT017,2647.3374744802977
FDE10,OUT046,2200.6416720742636
NCO55,OUT046,1742.0572210561231
FDZ13,OUT013,823.0262789199626
FDT50,OUT017,1604.792175808208
FDH12,OUT010,248.02356390625755
FDD21,OUT045,1888.8021925189141
NCM05,OUT013,4107.228893501742
FDK04,OUT013,957.8297977883024
FDN33,OUT017,1576.8206563035942
NCM18,OUT010,129.51111952223118
DRC25,OUT049,1380.1989891933915
FDT47,OUT017,1593.6385887912552
FDD45,OUT027,2591.9752885839944
NCD07,OUT018,1587.9653059380485
NCY54,OUT010,446.8499073998919
FDL12,OUT049,1008.2814088922
FDL02,OUT017,1715.8566382915305
FDC60,OUT035,1521.3919800163344
FDR37,OUT017,3102.5257730034027
FDY16,OUT017,3125.968493310156
FDU26,OUT045,1976.112832561735
FDN24,OUT013,833.6256912814149
FDH44,OUT013,2402.9866776306512
FDE23,OUT010,69.42419628408425
FDW60,OUT017,2921.7620825633903
FDQ55,OUT049,1921.1581218403926
FDV32,OUT027,1749.480128236873
FDV03,OUT010,390.9130947335909
FDY14,OUT010,746.3136116518801
NCL55,OUT027,6067.4593612161625
DRF25,OUT017,715.2889031801938
FDX03,OUT046,762.7562338798764
FDF40,OUT045,3987.4697883986837
FDX24,OUT010,215.03523083938921
FDA25,OUT049,1724.6055452416645
FDH21,OUT018,2343.068113556464
FDB47,OUT010,579.2017462607575
FDT34,OUT019,250.40487240267475
FDS39,OUT010,338.8837342277275
NCU05,OUT046,1247.7127336131152
FDE02,OUT049,1537.627035803468
FDL25,OUT035,1557.069380180346
FDC50,OUT049,1568.0642616406963
FDZ32,OUT049,1754.3256048545002
FDV14,OUT045,1369.0682923541763
FDR07,OUT045,1421.808048622736
FDB26,OUT049,861.23062909387
NCR50,OUT045,2393.613600610796
FDP01,OUT018,2175.0548861085795
FDH57,OUT045,2160.998083367736
FDM60,OUT027,1255.0483520754033
FDA45,OUT017,2726.3656398186235
FDU55,OUT017,4107.962040211851
FDH40,OUT035,1382.9897467246046
FDG40,OUT019,30.566411416836672
FDT12,OUT049,3798.2263895343713
DRL59,OUT045,845.6146999658349
FDT47,OUT018,1384.2173537370845
FDI60,OUT017,1159.2503650498018
DRF51,OUT027,1238.5132880728024
NCK31,OUT049,831.4054331033115
FDB08,OUT045,2625.574658196574
FDM44,OUT035,1724.5920513533658
